id,"replace(replace(replace(campaign.name, char(10), ''), char(13), ''), ',', '')",does the link work,gallery,has a video,does the video work (1/0),direct link,youtube/other (1/0),link,finance,etat,ville,raised_amount,goal_amount,percent,time_left_qty,end_year
71897,Music Equipment was stolen with help can replace,1,NULL,1,,,,https://www.indiegogo.com/projects/music-equipment-was-stolen-with-help-can-replace,Flexible Funding, Arizona,Phoenix,0,5000,0,0,2014
237074,'Maybe' - A Message to the Suicidal,1,NULL,1,,,,https://www.indiegogo.com/projects/maybe-a-message-to-the-suicidal,Flexible Funding, Florida,Orlando,0,5000,0,0,2011
97927,VAL BAUER - Help Me Finish My New Album!,1,NULL,1,,,,https://www.indiegogo.com/projects/val-bauer-help-me-finish-my-new-album,Flexible Funding, Oregon,Portland,1003,1100,91,0,2014
80654,The Lost Boys Bedlam CD Reissue!,1,NULL,1,,,,https://www.indiegogo.com/projects/the-lost-boys-bedlam-cd-reissue,Flexible Funding, Georgia,Atlanta,930,4000,23,0,2014
81163,Help Opera Singer & Composer Apply to Grad School!,1,4,1,,,,https://www.indiegogo.com/projects/help-opera-singer-composer-apply-to-grad-school,Flexible Funding, Michigan,Ann Arbor,1500,1500,100,0,2014
270524,Rotary Trumpets for the Springfield Symphony Orchestra,1,3,1,,,,https://www.indiegogo.com/projects/rotary-trumpets-for-the-springfield-symphony-orchestra,Flexible Funding, Massachusetts,Springfield,5121,7500,68,0,2012
79751,The Poor Fools Tour,1,1,1,,,,https://www.indiegogo.com/projects/the-poor-fools-tour,Flexible Funding, Arkansas,Russellville,86,10000,1,0,2014
96285,Girlchoir's MLK Day: Sing for Peace Tour,1,2,1,,,,https://www.indiegogo.com/projects/girlchoir-s-mlk-day-sing-for-peace-tour--2,Flexible Funding, New Jersey,Camden,225,5000,5,0,2015
306877,The AJ Young Project,1,NULL,1,,,,https://www.indiegogo.com/projects/the-aj-young-project--2,Flexible Funding, Missouri,Kansas City,0,25000,0,0,2012
210328,Help Purveyor Tour the U.S.,1,NULL,1,,,,https://www.indiegogo.com/projects/help-purveyor-tour-the-u-s,Flexible Funding, Pennsylvania,Pittston,0,50000,0,0,2013
223480,DRINKWINE Band Full Length Album,1,2,1,,,,https://www.indiegogo.com/projects/drinkwine-band-full-length-album,Flexible Funding, Tennessee,Nashville,2455,22000,11,0,2013
329905,Gonna Get Discovered CD,1,2,1,,,,https://www.indiegogo.com/projects/gonna-get-discovered-cd,Flexible Funding, Florida,Miami,175,20000,1,0,2013
202733,H.O.B.O. Summer Camp,1,4,1,,,,https://www.indiegogo.com/projects/h-o-b-o-summer-camp,Flexible Funding, California,El cerrito,0,5000,0,0,2013
1090,ADAMANTIUM TOUR FUND!,1,2,1,,,,https://www.indiegogo.com/projects/adamantium-tour-fund,Flexible Funding, Texas,Houston,1075,2500,43,0,2014
15276,A Lot Like Birds Songwriter to Start New Project: alone.,1,1,1,,,,https://www.indiegogo.com/projects/a-lot-like-birds-songwriter-to-start-new-project-alone,Flexible Funding, California,Sacramento,12925,10000,129,0,2014
38046,Debut CD Spirit of Heart,1,1,1,,,,https://www.indiegogo.com/projects/debut-cd-spirit-of-heart,Flexible Funding, New York,Mamaroneck,0,504,0,0,2014
96930,Holiday Songs for Seniors 2014,1,NULL,1,,,,https://www.indiegogo.com/projects/holiday-songs-for-seniors-2014,Flexible Funding, California,Los Angeles,138,500,28,0,2015
319668,Conjuring the Feathered Serpent,1,NULL,1,,,,https://www.indiegogo.com/projects/conjuring-the-feathered-serpent,Flexible Funding, Massachusetts,No. Andover,438,2300,19,0,2012
89391,Madhu & Alex's First Album,1,1,1,,,,https://www.indiegogo.com/projects/madhu-alex-s-first-album,Flexible Funding, California,El Cerrito,2665,2500,107,0,2015
63762,Indie Artists Promotion,1,14,1,,,,https://www.indiegogo.com/projects/indie-artists-promotion,Flexible Funding, Georgia,Atlanta,0,5000,0,0,2014
313254,A.M.H. Fundraiser for Club Girls music video,1,4,1,,,,https://www.indiegogo.com/projects/a-m-h-fundraiser-for-club-girls-music-video,Flexible Funding, New York,Brooklyn,480,1600,30,0,2012
29968,Legacy CD,1,NULL,1,,,,https://www.indiegogo.com/projects/legacy-cd,Flexible Funding, California,Huntington Beach,755,6000,13,0,2014
309149,I Wanna Talk to You,1,NULL,1,,,,https://www.indiegogo.com/projects/i-wanna-talk-to-you,Flexible Funding, Missouri,Kansas City,5,15000,0,0,2012
206594,Help me get started in LA!,1,16,1,,,,https://www.indiegogo.com/projects/help-me-get-started-in-la,Flexible Funding, Alaska,Anchorage,85,3000,3,0,2013
59136,Help The Broken Stools Record Their EP!,1,16,1,,,,https://www.indiegogo.com/projects/help-the-broken-stools-record-their-ep,Flexible Funding, Texas,Waxahachie,595,1500,40,0,2014
134635,Hiz WILL: RnG Rhythm & Gospel,1,1,1,,,,https://www.indiegogo.com/projects/hiz-will-rng-rhythm-gospel,Flexible Funding, California,Elk Grove,75,5000,2,0,2013
14358,Don't worry be haRpy,1,NULL,1,,,,https://www.indiegogo.com/projects/don-t-worry-be-harpy--2,Flexible Funding, Illinois,CHICAGO,4560,8000,57,0,2014
94550,Bringing Disco Back,1,NULL,1,,,,https://www.indiegogo.com/projects/bringing-disco-back,Flexible Funding, Nevada,las vegas,0,11000,0,0,2014
84646,Rising Independent Artist push for 1st Music Video,1,1,1,,,,https://www.indiegogo.com/projects/rising-independent-artist-push-for-1st-music-video,Flexible Funding, Tennessee,Nashville,50,1500,3,0,2014
144812,Maddie Ross Original EP,1,NULL,1,,,,https://www.indiegogo.com/projects/maddie-ross-original-ep,Flexible Funding, California,Los Angeles,9475,6000,158,0,2014
300776,Open to the Hound,1,7,1,,,,https://www.indiegogo.com/projects/open-to-the-hound,Flexible Funding, New York,Brooklyn,1910,1440,133,0,2012
263367,Operation 'Good Time' Video Fund,1,NULL,1,,,,https://www.indiegogo.com/projects/operation-good-time-video-fund,Flexible Funding, Illinois,Aurora,75,1500,5,0,2012
33932,Let me keep to study at Berklee College of Music,1,NULL,1,,,,https://www.indiegogo.com/projects/let-me-keep-to-study-at-berklee-college-of-music,Flexible Funding, Massachusetts,Boston,0,5000,0,0,2014
160058,Bring The Country to Hawaii,1,1,1,,,,https://www.indiegogo.com/projects/bring-the-country-to-hawaii,Flexible Funding, Hawaii,Kamuela,0,500000,0,0,2014
298520,The Millennials Debut Concert,1,NULL,1,,,,https://www.indiegogo.com/projects/the-millennials-debut-concert,Flexible Funding, New York,New York,2334,1500,156,0,2012
85738,CATHERCIST: Be a Part of Something,1,1,1,,,,https://www.indiegogo.com/projects/cathercist-be-a-part-of-something,Flexible Funding, Mississippi,Gulfport,4090,10000,41,0,2015
332538,Darryl Evan Jones - Relentless,1,2,1,,,,https://www.indiegogo.com/projects/darryl-evan-jones-relentless,Flexible Funding, Tennessee,Memphis,3130,4000,78,0,2013
69095,Destiny Africa Children's Choir:  2015 U.S. Tour,1,21,1,,,,https://www.indiegogo.com/projects/destiny-africa-children-s-choir-2015-u-s-tour,Flexible Funding, Connecticut,Newington,315,10000,3,0,2015
125174,Help ESTA continue to make music!,1,NULL,1,,,,https://www.indiegogo.com/projects/help-esta-continue-to-make-music,Flexible Funding, California,San Diego,2198,3000,73,0,2013
294424,Help Fund Josh Menden's Debut Piano Album!,1,NULL,1,,,,https://www.indiegogo.com/projects/help-fund-josh-menden-s-debut-piano-album,Flexible Funding, Arizona,Gilbert,2525,2000,126,0,2012
202105,Sing Upward with GioSafari Help Us Make A Music Video!,1,2,1,,,,https://www.indiegogo.com/projects/sing-upward-with-giosafari-help-us-make-a-music-video,Flexible Funding, New York,New York,2439,3500,70,0,2013
43250,Barishi Tour Fundraiser!,1,3,1,,,,https://www.indiegogo.com/projects/barishi-tour-fundraiser,Flexible Funding, Vermont,Brattleboro,2250,4000,56,0,2014
199783,Help Replace Microwave's Stolen Gear!,1,1,1,,,,https://www.indiegogo.com/projects/help-replace-microwave-s-stolen-gear,Flexible Funding, Georgia,Kennesaw,245,1500,16,0,2013
201791,Frontal Boundary's Tour Vehicle had it's wheels stolen,1,1,1,,,,https://www.indiegogo.com/projects/frontal-boundary-s-tour-vehicle-had-it-s-wheels-stolen,Flexible Funding, New York,New York,855,800,107,0,2013
263980,Sister Cities Girlchoir,1,2,1,,,,https://www.indiegogo.com/projects/sister-cities-girlchoir,Flexible Funding, New Jersey,Camden,8560,10000,86,0,2012
154489,Jeff Boutiea,1,1,1,,,,https://www.indiegogo.com/projects/jeff-boutiea,Flexible Funding, Washington,Issaquah,0,20000,0,0,2014
119752,Nothing Left To Lose,1,1,1,,,,https://www.indiegogo.com/projects/nothing-left-to-lose,Flexible Funding, Massachusetts,Franklin,2691,4000,67,0,2014
305027,Made in New York,1,2,1,,,,https://www.indiegogo.com/projects/made-in-new-york,Flexible Funding, New York,New York,0,5000,0,0,2012
262199,Fourth World Radio- New Album,1,7,1,,,,https://www.indiegogo.com/projects/fourth-world-radio-new-album,Flexible Funding, Delaware,Wilmington,1355,10000,14,0,2012
137057,The Journey,1,NULL,1,,,,https://www.indiegogo.com/projects/the-journey--15,Flexible Funding, California,Los Angeles,0,8500,0,0,2014
194837,The StudioMuv Building Project,1,1,1,,,,https://www.indiegogo.com/projects/the-studiomuv-building-project,Flexible Funding, Oregon,Portland,105,12000,1,0,2013
329384,El Miguel Promotions,1,NULL,1,,,,https://www.indiegogo.com/projects/el-miguel-promotions,Flexible Funding, District of Columbia,Washington,0,3000,0,0,2013
67634,REMIX THE EARTH - music & video project,1,8,1,,,,https://www.indiegogo.com/projects/remix-the-earth-music-video-project,Flexible Funding, Hawaii,Haiku,865,4000,22,0,2014
45592,Lee Mirabai Harrington's Debut Mantra Music CD,1,31,1,,,,https://www.indiegogo.com/projects/lee-mirabai-harrington-s-debut-mantra-music-cd,Flexible Funding, New York,Woodstock,18034,18000,100,0,2014
243496,James Orr's New Album,1,NULL,1,,,,https://www.indiegogo.com/projects/james-orr-s-new-album,Flexible Funding, Idaho,Boise,1280,3400,38,0,2011
216633,Interscholastic Drumline for Students of Small Schools,1,1,1,,,,https://www.indiegogo.com/projects/interscholastic-drumline-for-students-of-small-schools,Flexible Funding, California,Los Angeles,350,4000,9,0,2013
285432,Help getting noticed!!,1,1,1,,,,https://www.indiegogo.com/projects/help-getting-noticed,Flexible Funding, Ohio,Columbus,0,5000,0,0,2012
326676,Maria de Buenos Aires: A Tango Opera Presented by Opera Hispanica Festival,1,1,1,,,,https://www.indiegogo.com/projects/maria-de-buenos-aires-a-tango-opera-presented-by-opera-hispanica-festival,Flexible Funding, New York,New York City,7573,15000,50,0,2013
136957,RAPTURE RUCKUS 2-EP PROJECT,1,NULL,1,,,,https://www.indiegogo.com/projects/rapture-ruckus-2-ep-project,Flexible Funding, Tennessee,Nashville,34879,30000,116,0,2013
241278,Be A Part of 'Conduit',1,6,1,,,,https://www.indiegogo.com/projects/be-a-part-of-conduit,Flexible Funding, New York,Brooklyn,1855,5000,37,0,2011
310676,Help dreamdate fund their latest video!,1,20,1,,,,https://www.indiegogo.com/projects/help-dreamdate-fund-their-latest-video,Flexible Funding, California,San Francisco,1000,1000,100,0,2012
262432,Gabi DiPace EP,1,NULL,1,,,,https://www.indiegogo.com/projects/gabi-dipace-ep,Flexible Funding, Tennessee,Nashville,1210,4000,30,0,2012
172307,David Hull,1,2,1,,,,https://www.indiegogo.com/projects/david-hull,Flexible Funding, California,san jose,25,15000,0,0,2013
324966,Triumph Over Shipwreck,1,1,1,,,,https://www.indiegogo.com/projects/triumph-over-shipwreck,Flexible Funding, Texas,El Paso,311,7000,4,0,2013
71738,McRedBeard Studio & Productions,1,16,1,,,,https://www.indiegogo.com/projects/mcredbeard-studio-productions,Flexible Funding, New York,Troy,0,50000,0,0,2014
68188,BASS BEATS N' BLUES,1,21,1,,,,https://www.indiegogo.com/projects/bass-beats-n-blues,Flexible Funding, California,Los Angeles,100,25000,0,0,2015
169972,New equipment!,1,NULL,1,,,,https://www.indiegogo.com/projects/new-equipment--7,Flexible Funding, Texas,Houston,0,500,0,0,2013
60976,Help Release Sweet Mary's First EP: My Road,1,NULL,1,,,,https://www.indiegogo.com/projects/help-release-sweet-mary-s-first-ep-my-road,Flexible Funding, Illinois,Chicago,3130,3000,104,0,2014
96402,Student Composition Concert,1,NULL,1,,,,https://www.indiegogo.com/projects/student-composition-concert,Flexible Funding, Massachusetts,Dartmouth,0,1500,0,0,2015
2716,Nechama Music,1,1,1,,,,https://www.indiegogo.com/projects/nechama-music,Flexible Funding, New Jersey,Lakewood,221,5000,4,0,2014
53583,*SHOWDOWN*-The St Elouise full-length project,1,3,1,,,,https://www.indiegogo.com/projects/showdown-the-st-elouise-full-length-project--2,Flexible Funding, Pennsylvania,Lancaster,2470,11300,22,0,2014
50151,TGC - Hot Shrimp,1,NULL,1,,,,https://www.indiegogo.com/projects/tgc-hot-shrimp,Fixed Funding, Connecticut,Manchester,0,10000,0,0,2014
134410,Sons Of The Sound album release!,1,4,1,,,,https://www.indiegogo.com/projects/sons-of-the-sound-album-release,Flexible Funding, Washington,Seattle,0,4000,0,0,2013
281794,Producers Beat Auction Event Fundraiser,1,4,1,,,,https://www.indiegogo.com/projects/producers-beat-auction-event-fundraiser,Flexible Funding, Georgia,Atlanta,36,10000,0,0,2012
253352,The Interstellar Elevators Go to California!,1,NULL,1,,,,https://www.indiegogo.com/projects/the-interstellar-elevators-go-to-california,Flexible Funding, Connecticut,Weston,965,2200,44,0,2012
328573,the Back Way Home productions,1,NULL,1,,,,https://www.indiegogo.com/projects/the-back-way-home-productions,Flexible Funding, New Jersey,Oak Ridge,0,3000,0,0,2013
149321,Pink Eye goes to Japan,1,4,1,,,,https://www.indiegogo.com/projects/pink-eye-goes-to-japan,Flexible Funding, Texas,Houston,242,3900,6,0,2014
314497,I l l u m i n a t i o n,1,1,1,,,,https://www.indiegogo.com/projects/i-l-l-u-m-i-n-a-t-i-o-n,Flexible Funding, California,Bonny Doon,1430,5000,29,0,2012
58374,Grown Kids Radio presents Off The Beaten Tracks ,1,NULL,1,,,,https://www.indiegogo.com/projects/grown-kids-radio-presents-off-the-beaten-tracks,Flexible Funding, California,San Francisco,2920,10000,29,0,2014
265660,Capo Critters - critters and riffs for your capotasto,1,NULL,1,,,,https://www.indiegogo.com/projects/capo-critters-critters-and-riffs-for-your-capotasto,Flexible Funding, New Jersey,Absecon,0,3000,0,0,2012
167045,DVL Debut EP,1,NULL,1,,,,https://www.indiegogo.com/projects/dvl-debut-ep,Flexible Funding, Georgia,Atlanta,40,10000,0,0,2014
155065,Big Scoots 1st EP,1,3,1,,,,https://www.indiegogo.com/projects/big-scoots-1st-ep,Flexible Funding, North Carolina,Charlotte,0,6000,0,0,2014
180907,Abby J's Project Part 1,1,6,1,,,,https://www.indiegogo.com/projects/abby-j-s-project-part-1,Flexible Funding, Wisconsin,Oak Creek,397,3500,11,0,2013
192207,Debut Album & Tour from Menage Quad,1,1,1,,,,https://www.indiegogo.com/projects/debut-album-tour-from-menage-quad,Flexible Funding, Minnesota,Minneapolis,700,21400,3,0,2013
186442,Recording Benefit,1,NULL,1,,,,https://www.indiegogo.com/projects/recording-benefit,Flexible Funding, California,Hacienda Heights,0,1000,0,0,2013
296428,Help me make an EP!,1,6,1,,,,https://www.indiegogo.com/projects/help-me-make-an-ep,Flexible Funding, Connecticut,New Haven,1500,1000,150,0,2012
21890,Help fund Skylar Kaylyn's next album,1,NULL,1,,,,https://www.indiegogo.com/projects/help-fund-skylar-kaylyn-s-next-album,Flexible Funding, Wyoming,Wheatland,3191,10000,32,0,2014
44574,The Harmaleighs make a record!,1,NULL,1,,,,https://www.indiegogo.com/projects/the-harmaleighs-make-a-record,Flexible Funding, Tennessee,Nashville,4303,10000,43,0,2014
17665,RIR All-Star Band - D & R Theatre -  Aberdeen Wa.,1,2,1,,,,https://www.indiegogo.com/projects/rir-all-star-band-d-r-theatre-aberdeen-wa,Flexible Funding, Washington,Aberdeen,0,15000,0,0,2014
26489,Don't be afraid...It's just Opera!!!,1,NULL,1,,,,https://www.indiegogo.com/projects/don-t-be-afraid-it-s-just-opera--2,Flexible Funding, California,San Francisco,3967,5750,69,0,2014
206142,We Have Signs That We Know Of,1,NULL,1,,,,https://www.indiegogo.com/projects/we-have-signs-that-we-know-of,Flexible Funding, Maryland,Baltimore,5160,5000,103,0,2013
163837,Chuck Shaw's Debut EP!,1,1,1,,,,https://www.indiegogo.com/projects/chuck-shaw-s-debut-ep,InDemand, Tennessee,Nashville,7615,NULL,109,0,2015
171107,Jesse Lobell EP,1,1,1,,,,https://www.indiegogo.com/projects/jesse-lobell-ep,Flexible Funding, Arizona,Phoenix,130,1000,13,0,2013
96967,THE RESCUE TOUR,1,NULL,1,,,,https://www.indiegogo.com/projects/the-rescue-tour--2,Flexible Funding, California,Campbell,125,3500,4,0,2015
275070,CITYFIDE COIUNTRY BOYZ MUSIC PROJECT,1,6,1,,,,https://www.indiegogo.com/projects/cityfide-coiuntry-boyz-music-project,Flexible Funding, Tennessee,UNIONVILLE,0,15000,0,0,2012
251156,NYC Outdoor Gamelan Klenengan Performance on June 21,1,4,1,,,,https://www.indiegogo.com/projects/nyc-outdoor-gamelan-klenengan-performance-on-june-21,Flexible Funding, New York,New York,680,2500,27,0,2014
190218,New Beginning,1,1,1,,,,https://www.indiegogo.com/projects/new-beginning--4,Flexible Funding, New York,Brooklyn,1015,3000,34,0,2013
50426,Anchorlines - New Album,1,4,1,,,,https://www.indiegogo.com/projects/anchorlines-new-album,Flexible Funding, New Hampshire,Manchester,1063,6000,18,0,2014
90592,Joni's Debut Album!!!,1,NULL,1,,,,https://www.indiegogo.com/projects/joni-s-debut-album,Flexible Funding, Hawaii,Honolulu,4025,10000,40,0,2015
174363,Lisa Mychols - Above Beyond & In Between,1,1,1,,,,https://www.indiegogo.com/projects/lisa-mychols-above-beyond-in-between,Flexible Funding, California,Long Beach,1575,1200,131,0,2013
146414,Warren Hill's 'Under the Influence' CD,1,NULL,1,,,,https://www.indiegogo.com/projects/warren-hill-s-under-the-influence-cd,Flexible Funding, California,Los Angeles,10345,45000,23,0,2014
253211,The Treading Lemmings' second release titled - Flotsam,1,NULL,1,,,,https://www.indiegogo.com/projects/the-treading-lemmings-second-release-titled-flotsam,Flexible Funding, Maryland,Rockville,1886,4000,47,0,2012
214607,Building A Better Sound,1,3,1,,,,https://www.indiegogo.com/projects/building-a-better-sound,Flexible Funding, Colorado,Colorado Springs,15,1700,1,0,2013
87336,Cherice Marie's Next Music Video!,1,7,1,,,,https://www.indiegogo.com/projects/cherice-marie-s-next-music-video,Flexible Funding, New York,New York,215,7000,3,0,2015
38921,Music Production Computer Upgrade,1,NULL,1,,,,https://www.indiegogo.com/projects/music-production-computer-upgrade,Flexible Funding, Louisiana,New Orleans,500,500,100,0,2014
184726,New Full Length Album By Ras Marcus Benjamin And The Nyabinghi Warriors,1,2,1,,,,https://www.indiegogo.com/projects/new-full-length-album-by-ras-marcus-benjamin-and-the-nyabinghi-warriors,Flexible Funding, Colorado,Lafayette,425,1500,28,0,2013
282669,Brilliant Color Works,1,2,1,,,,https://www.indiegogo.com/projects/brilliant-color-works,Flexible Funding, New York,Brooklyn,0,350000,0,0,2012
199759,Inception Release,1,2,1,,,,https://www.indiegogo.com/projects/inception-release,Flexible Funding, Georgia,atlanta,0,1000,0,0,2013
28105,Paul Colman - Recalculating,1,NULL,1,,,,https://www.indiegogo.com/projects/paul-colman-recalculating,Flexible Funding, Tennessee,Nashville,25660,25000,103,0,2014
212088,Janie Briggs,1,1,1,,,,https://www.indiegogo.com/projects/janie-briggs,Flexible Funding, Minnesota,Minneapolis,51,18500,0,0,2013
92703,Don't Give Up on Your Daydreams!,1,1,1,,,,https://www.indiegogo.com/projects/don-t-give-up-on-your-daydreams,Flexible Funding, Kansas,United States,50,8000,1,0,2015
10743,On Being Human ISOA,1,NULL,1,,,,https://www.indiegogo.com/projects/on-being-human-isoa,Flexible Funding, California,Murrieta,10350,25000,41,0,2014
172690,End of the School Year Party,1,NULL,1,,,,https://www.indiegogo.com/projects/end-of-the-school-year-party,Flexible Funding, Louisiana,Prairieville,0,5000,0,0,2013
189888,Kid Mountain Summer Tour '13,1,3,1,,,,https://www.indiegogo.com/projects/kid-mountain-summer-tour-13,Flexible Funding, Massachusetts,Boston,1635,1300,126,0,2013
240895,Chai-Town's Third Studio Album!,1,31,1,,,,https://www.indiegogo.com/projects/chai-town-s-third-studio-album,Flexible Funding, Illinois,Champaign-Urbana,5112,5000,102,0,2011
17070,STEVIE HARRIS: STILL STEVE,1,6,1,,,,https://www.indiegogo.com/projects/stevie-harris-still-steve,Flexible Funding, California,San Diego,4202,10760,39,0,2014
11439,WOBEONFEST 2014: Fall World Music and Peace Festival,1,1,1,,,,https://www.indiegogo.com/projects/wobeonfest-2014-fall-world-music-and-peace-festival,Flexible Funding, Texas,Austin,2025,5000,41,0,2014
99149,The Devil's Twins :: Consequences Campaign 2015,1,NULL,1,,,,https://www.indiegogo.com/projects/the-devil-s-twins-consequences-campaign-2015,Flexible Funding, Massachusetts,Boston,3122,10000,31,0,2015
236487,Food Will Win the War,1,NULL,1,,,,https://www.indiegogo.com/projects/food-will-win-the-war,Flexible Funding, New York,New York,4475,7800,57,0,2011
30825,Medicina: the album by Ben Harris aka IEMANJO,1,3,1,,,,https://www.indiegogo.com/projects/medicina-the-album-by-ben-harris-aka-iemanjo,Flexible Funding, New York,Brooklyn,1730,5000,35,0,2014
210607,Help my Music Career,1,NULL,1,,,,https://www.indiegogo.com/projects/help-my-music-career,Flexible Funding, Minnesota,new hope,0,1000,0,0,2013
271279,Nosecone Prophets & Shatterhand 7'',1,3,1,,,,https://www.indiegogo.com/projects/nosecone-prophets-shatterhand-7,Flexible Funding, Tennessee,Chattanooga,156,700,22,0,2012
84146,Nosecone Prophets first ever studio album!!!,1,1,1,,,,https://www.indiegogo.com/projects/nosecone-prophets-first-ever-studio-album,Flexible Funding, Georgia,Menlo,100,1200,8,0,2014
10207,Mr. Guitar 2014,1,6,1,,,,https://www.indiegogo.com/projects/mr-guitar-2014,Flexible Funding, Pennsylvania,Philadelphia,60,10000,1,0,2014
44930,NICOLE DION  EP ALBUM  MTV &  RADIO AIRPLAY,1,1,1,,,,https://www.indiegogo.com/projects/nicole-dion-ep-album-mtv-radio-airplay,Flexible Funding, Nevada,Las Vegas,0,15000,0,0,2014
171668,J Whaley Music,1,3,1,,,,https://www.indiegogo.com/projects/j-whaley-music--2,Flexible Funding, Tennessee,Nashville,550,10000,6,0,2013
205150,Project Blackbird,1,1,1,,,,https://www.indiegogo.com/projects/project-blackbird,Flexible Funding, North Carolina,Highpoint,0,2000,0,0,2013
177736,Send me to New York,1,1,1,,,,https://www.indiegogo.com/projects/send-me-to-new-york--2,Flexible Funding, Indiana,Lafayette,45,2000,2,0,2013
91022,Make a Circle with Jennifer Paskow,1,NULL,1,,,,https://www.indiegogo.com/projects/make-a-circle-with-jennifer-paskow,Flexible Funding, California,Santa monica,21160,11200,189,0,2014
45625,Be Part of Rosu Lup's Debut Album,1,3,1,,,,https://www.indiegogo.com/projects/be-part-of-rosu-lup-s-debut-album,Flexible Funding, Pennsylvania,Philadelphia,255,9000,3,0,2014
288995,Feed The Musicians,1,NULL,1,,,,https://www.indiegogo.com/projects/feed-the-musicians,Flexible Funding, Louisiana,New Orleans,0,500,0,0,2012
96536,Free To Be EP,1,10,1,,,,https://www.indiegogo.com/projects/free-to-be-ep,Flexible Funding, Florida,Nobleton,176,2000,9,0,2015
50062,SheilaMark Band-Funding for CD-Our Life's Work,1,1,1,,,,https://www.indiegogo.com/projects/sheilamark-band-funding-for-cd-our-life-s-work,Flexible Funding, Pennsylvania,Marshalls Creek,76,1000,8,0,2014
272698,Help Afrolicious make it to Red Rocks,1,4,1,,,,https://www.indiegogo.com/projects/help-afrolicious-make-it-to-red-rocks,Flexible Funding, California,San Francisco,2630,5000,53,0,2012
193189,DB album project,1,1,1,,,,https://www.indiegogo.com/projects/db-album-project,Flexible Funding, District of Columbia,NW,0,50000,0,0,2013
307216,Brother & Sisters Single: He's A Bad Barack Obama,1,7,1,,,,https://www.indiegogo.com/projects/brother-sisters-single-he-s-a-bad-barack-obama,Flexible Funding, Florida,Miami,0,200000,0,0,2012
122144,9th Evolution's new album - No Devil liveD oN,1,7,1,,,,https://www.indiegogo.com/projects/9th-evolution-s-new-album-no-devil-lived-on,Flexible Funding, Florida,Saint petersburg,1145,750,153,0,2013
322872,STRONG,1,2,1,,,,https://www.indiegogo.com/projects/strong,Flexible Funding, Maryland,Brandywine,0,100000,0,0,2013
12867,Help This Diva!,1,1,1,,,,https://www.indiegogo.com/projects/help-this-diva,Flexible Funding, New York,Jackson Heights,21907,20000,110,0,2014
269015,CHANGE,1,1,1,,,,https://www.indiegogo.com/projects/change--6,Flexible Funding, Louisiana,HAMMOND,0,10000,0,0,2012
116400,From These Ruins: New Album and Tour,1,3,1,,,,https://www.indiegogo.com/projects/from-these-ruins-new-album-and-tour,Flexible Funding, Indiana,Terre Haute,185,3500,5,0,2013
252304,2012 - The Charlie Souza Band,1,3,1,,,,https://www.indiegogo.com/projects/2012-the-charlie-souza-band,Flexible Funding, Florida,North Redington Beach,0,6000,0,0,2012
334013,Save The Show Campaign,1,1,1,,,,https://www.indiegogo.com/projects/save-the-show-campaign,Flexible Funding, Michigan,Detroit,120,3000,4,0,2013
198684,Chemical Red New Album Fund,1,1,1,,,,https://www.indiegogo.com/projects/chemical-red-new-album-fund,Flexible Funding, Maryland,Baltimore,595,5000,12,0,2013
223017,Help Josephine & the Wildfront go on tour!,1,1,1,,,,https://www.indiegogo.com/projects/help-josephine-the-wildfront-go-on-tour,Flexible Funding, Tennessee,Nashville,200,500,40,0,2013
75681,Blasted Tower: Never Surrender CD and Music Video,1,3,1,,,,https://www.indiegogo.com/projects/blasted-tower-never-surrender-cd-and-music-video,Flexible Funding, Georgia,Mauk,0,15000,0,0,2014
155538,Halocene's 3rd Album - Make It Loud,1,1,1,,,,https://www.indiegogo.com/projects/halocene-s-3rd-album-make-it-loud,Flexible Funding, Arizona,Phoenix,2155,5000,43,0,2014
150593,Help Sarah Make an EP!,1,1,1,,,,https://www.indiegogo.com/projects/help-sarah-make-an-ep,Flexible Funding, New York,Brooklyn,1316,3000,44,0,2014
126613,Steven Roloff's Debut Record!,1,NULL,1,,,,https://www.indiegogo.com/projects/steven-roloff-s-debut-record,Flexible Funding, Texas,New Braunfels,2075,2000,104,0,2013
198705,Asombroso Dios Project,1,1,1,,,,https://www.indiegogo.com/projects/asombroso-dios-project,Flexible Funding, Florida,Weston,290,5000,6,0,2013
49290,Help Lauren learn the fiddle!,1,NULL,1,,,,https://www.indiegogo.com/projects/help-lauren-learn-the-fiddle,Flexible Funding, Illinois,Chicago,270,500,54,0,2014
166470,40 Days and 40 Nights,1,2,1,,,,https://www.indiegogo.com/projects/40-days-and-40-nights,Flexible Funding, Mississippi,McComb,370,17000,2,0,2014
188864,Wishlist Illusions,1,2,1,,,,https://www.indiegogo.com/projects/wishlist-illusions,Flexible Funding, Arizona,Prescott Valley,0,570,0,0,2013
311656,Ryan Drews First Album *Satisfied*,1,NULL,1,,,,https://www.indiegogo.com/projects/ryan-drews-first-album-satisfied,Flexible Funding, California,San Diego,0,3000,0,0,2013
304932,Fuquan Maleecks Debut Album,1,6,1,,,,https://www.indiegogo.com/projects/fuquan-maleecks-debut-album,Flexible Funding, Florida,orlando,0,8500,0,0,2012
56421,Operatic Class,1,NULL,1,,,,https://www.indiegogo.com/projects/operatic-class,Flexible Funding, California,Aliso Viejo,2075,2250,92,0,2014
